CountyFIPS,Length,CountyFIPS_Final,% below 18 years of age raw value,State FIPS Code,Diabetes prevalence raw value,Unemployment raw value,% rural raw value,Adult obesity raw value,Adult smoking raw value,Frequent mental distress raw value,High school completion raw value,Life_Expectancy_3Cat,Life_Expectancy_2Cat,Median household income raw value,Physical inactivity raw value,Population raw value,Uninsured raw value,Cat_Unemploy,Cat_pop,Cat_Income,Life expectancy raw value
6027,4,06027,0.2056965533,6,0.092,0.0779048766,0.4643049714,0.28,0.136,0.135,0.9052183174,High,High,55981,0.221,18046,0.0907352941,High Unemployment,Small-Medium,50-60k,78.658645487
6031,4,06031,0.2685536898,6,0.129,0.1158004821,0.1085160346,0.353,0.143,0.141,0.7397002544,High,High,60319,0.306,152692,0.0940091393,High Unemployment,Large,>60k,79.189812109
6033,4,06033,0.2143488578,6,0.105,0.0955177415,0.3310600789,0.323,0.165,0.156,0.8622477518,Low,Low,52345,0.267,64479,0.0941217779,High Unemployment,Large,50-60k,74.828381977
6035,4,06035,0.1790378465,6,0.103,0.0714512208,0.705258633,0.306,0.165,0.144,0.8051959686,High,High,63803,0.257,30016,0.0497631622,High Unemployment,Large,>60k,78.315621482
6037,4,06037,0.2111502853,6,0.111,0.1279713762,0.0060521836,0.278,0.109,0.122,0.7979631154,High,High,75624,0.252,9943046,0.1110945717,High Unemployment,V Large,>60k,81.319597989
6039,4,06039,0.2730966462,6,0.127,0.1076970423,0.3292480032,0.327,0.141,0.148,0.7195791493,High,High,68744,0.309,157761,0.1097841212,High Unemployment,Large,>60k,79.083182409
6041,4,06041,0.1945618889,6,0.071,0.0665601131,0.0651997354,0.225,0.095,0.108,0.9362897172,High,High,127601,0.173,257332,0.0530959002,High Unemployment,V Large,>60k,85.249011869
6043,4,06043,0.1631118881,6,0.09,0.109047752,1,0.277,0.148,0.146,0.9093917776,High,High,56887,0.224,17160,0.0989934282,High Unemployment,Small-Medium,50-60k,80.557062143
6045,4,06045,0.2110712169,6,0.1,0.0889369175,0.4523058708,0.308,0.148,0.145,0.8666763407,High,High,53176,0.251,86061,0.1058226995,High Unemployment,Large,50-60k,78.518661284
6047,4,06047,0.2900391045,6,0.132,0.1218536466,0.1427326002,0.346,0.144,0.147,0.6974361186,High,High,58998,0.322,279252,0.1142766242,High Unemployment,V Large,50-60k,78.227613204
6051,4,06051,0.1731801294,6,0.091,0.1184042824,0.4583157302,0.29,0.129,0.131,0.881547381,High,High,73204,0.224,14534,0.105803196,High Unemployment,Small-Medium,>60k,103.30997572
6053,4,06053,0.258541306,6,0.116,0.1081270992,0.0981600118,0.321,0.12,0.129,0.7300212624,High,High,85031,0.279,430906,0.1193751253,High Unemployment,V Large,>60k,82.173487718
6055,4,06055,0.1985952267,6,0.091,0.0873277477,0.1340083819,0.286,0.108,0.118,0.8554986429,High,High,92149,0.206,135965,0.086938409,High Unemployment,Large,>60k,82.068965209
6057,4,06057,0.1684336285,6,0.078,0.0796317408,0.4213478595,0.251,0.124,0.135,0.945843516,High,High,74158,0.188,99606,0.0699298734,High Unemployment,Large,>60k,80.8238967
6059,4,06059,0.2153848437,6,0.102,0.0879179245,0.0014334443,0.245,0.104,0.113,0.8604158955,High,High,98786,0.216,3166857,0.0881303793,High Unemployment,V Large,>60k,82.750378333
6061,4,06061,0.2194962154,6,0.076,0.0734104234,0.1378719521,0.246,0.11,0.121,0.9508153356,High,High,100662,0.176,402950,0.0486932789,High Unemployment,V Large,>60k,82.308898362
6065,4,06065,0.2457243085,6,0.111,0.0993009985,0.0462231023,0.334,0.125,0.134,0.82759826,High,High,76409,0.262,2489188,0.0984957037,High Unemployment,V Large,>60k,79.997517796
6067,4,06067,0.232588866,6,0.103,0.0927031514,0.0206211217,0.278,0.133,0.13,0.8793913342,High,High,72953,0.24,1559146,0.0684293354,High Unemployment,V Large,>60k,79.212908148
6069,4,06069,0.2546093201,6,0.109,0.0989279371,0.2400441477,0.301,0.117,0.124,0.819235197,High,High,91185,0.254,64055,0.0895843683,High Unemployment,Large,>60k,81.930305467
6073,4,06073,0.2123419358,6,0.094,0.0921851243,0.0329704944,0.241,0.11,0.122,0.880450279,High,High,87126,0.224,3332427,0.0893203273,High Unemployment,V Large,>60k,81.791970379
6075,4,06075,0.134530571,6,0.09,0.0782744903,0,0.164,0.093,0.103,0.8855227362,High,High,121722,0.189,866606,0.0515184507,High Unemployment,V Large,>60k,83.704197516
6079,4,06079,0.1742964545,6,0.087,0.0768332203,0.1659638699,0.262,0.119,0.131,0.9184909078,High,High,79455,0.208,282249,0.0701343493,High Unemployment,V Large,>60k,81.79976573
6081,4,06081,0.1992409417,6,0.087,0.0685633683,0.0189101275,0.206,0.092,0.103,0.9042763705,High,High,132369,0.175,758308,0.0576265026,High Unemployment,V Large,>60k,84.924265479
6083,4,06083,0.2211882203,6,0.103,0.0796974852,0.0501751613,0.273,0.117,0.127,0.8183806885,High,High,86136,0.239,444766,0.1203954837,High Unemployment,V Large,>60k,81.745288227
6085,4,06085,0.2130155393,6,0.09,0.0698936899,0.0108366327,0.213,0.087,0.1,0.887404183,High,High,139462,0.204,1907105,0.0550047493,High Unemployment,V Large,>60k,84.656576794
6087,4,06087,0.1872112624,6,0.094,0.0951319157,0.1203931672,0.293,0.114,0.126,0.8828366278,High,High,93015,0.215,269925,0.079191066,High Unemployment,V Large,>60k,82.655353215
6091,4,06091,0.1691780822,6,0.093,0.0803432137,0.9972222222,0.296,0.153,0.149,0.9252823632,High,High,59422,0.234,2920,0.0710409472,High Unemployment,Small,50-60k,81.029420784
6095,4,06095,0.2184769597,6,0.1,0.0946936079,0.0371845243,0.307,0.119,0.124,0.8866587266,High,High,83678,0.247,446935,0.0600674201,High Unemployment,V Large,>60k,80.019089284
6097,4,06097,0.1917545052,6,0.082,0.0787462616,0.1235352713,0.271,0.114,0.123,0.8912923014,High,High,87366,0.193,489819,0.0780681827,High Unemployment,V Large,>60k,81.954941917
6101,4,06101,0.2549878093,6,0.112,0.1098598984,0.1479780867,0.291,0.147,0.143,0.7982942836,High,High,65791,0.289,96385,0.0892123881,High Unemployment,Large,>60k,78.355481683
6105,4,06105,0.1751800917,6,0.098,0.0797342193,1,0.3,0.174,0.162,0.9303211198,Low,Low,45113,0.246,12216,0.1011904762,High Unemployment,Small-Medium,<50k,74.555256867
6109,4,06109,0.1682472714,6,0.089,0.1040023954,0.4896595322,0.28,0.15,0.144,0.9099645073,High,High,63336,0.228,54515,0.0679598444,High Unemployment,Large,>60k,78.25096708
6111,4,06111,0.2229116922,6,0.096,0.0855143604,0.0312455212,0.275,0.106,0.116,0.8564615927,High,High,90961,0.218,841387,0.1035567608,High Unemployment,V Large,>60k,82.266453689
6113,4,06113,0.205686121,6,0.104,0.0753622912,0.0692958392,0.299,0.122,0.129,0.874655037,High,High,80668,0.24,219728,0.0666597149,High Unemployment,Large,>60k,81.445084959
8000,4,08000,0.2152368253,8,0.066,0.0726300642,0.1384783969,0.236,0.1356580105,0.1244336965,0.9208396633,High,High,77688,0.187,5807719,0.0941528797,High Unemployment,V Large,>60k,79.977189713
8001,4,08001,0.2560980067,8,0.093,0.0802519508,0.0362044642,0.309,0.15,0.127,0.8472736753,High,High,73615,0.261,519883,0.1233297132,High Unemployment,V Large,>60k,78.634829424
8005,4,08005,0.2291574138,8,0.076,0.0785919164,0.0157534139,0.246,0.131,0.118,0.9225834479,High,High,82381,0.204,657452,0.095682903,High Unemployment,V Large,>60k,80.62019713
8007,4,08007,0.1763172725,8,0.075,0.0755299733,0.5937603443,0.249,0.142,0.125,0.9413749879,High,High,63961,0.193,14196,0.1384200539,High Unemployment,Small-Medium,>60k,82.572998137
8011,4,08011,0.1532860344,8,0.124,0.0437636761,0.3795968611,0.335,0.214,0.152,0.8837899543,Low,Low,50688,0.303,5356,0.1087707182,Low Unemployment,Small-Medium,50-60k,73.955918814
8013,4,08013,0.1831274777,8,0.063,0.0616293116,0.0891308259,0.199,0.111,0.112,0.9552905627,High,High,88289,0.146,327171,0.0765795078,High Unemployment,V Large,>60k,82.61246749
8014,4,08014,0.2153635306,8,0.061,0.0663749814,0.0058329904,0.245,0.107,0.106,0.9682346385,High,High,106263,0.142,72236,0.0532255154,High Unemployment,Large,>60k,81.800831087
8015,4,08015,0.1489763322,8,0.072,0.0631352017,0.3741366725,0.25,0.155,0.128,0.9408484241,High,High,64220,0.186,20661,0.1127472527,High Unemployment,Small-Medium,>60k,81.880211949
8017,4,08017,0.2417827298,8,0.077,0.0244786945,1,0.274,0.172,0.139,0.9472902747,High,High,56383,0.207,1795,0.1455064194,Low Unemployment,Small,50-60k,78.95778143
8019,4,08019,0.145316086,8,0.063,0.0850268249,1,0.232,0.137,0.12,0.974761713,High,High,79422,0.164,9586,0.0723257966,High Unemployment,Small-Medium,>60k,83.484192125
8027,4,08027,0.1371792398,8,0.069,0.0503114518,1,0.249,0.154,0.13,0.9638090349,High,High,60485,0.183,5183,0.128780792,Low Unemployment,Small-Medium,>60k,78.998098468
8031,4,08031,0.1869529514,8,0.08,0.0823455019,0,0.222,0.132,0.118,0.8913338453,High,High,75355,0.192,735538,0.1012847908,High Unemployment,V Large,>60k,78.852156724
8035,4,08035,0.2452501733,8,0.055,0.0577295542,0.1028742578,0.214,0.098,0.101,0.9795042981,High,High,122290,0.129,360750,0.0428885021,Low Unemployment,V Large,>60k,83.431720983
8037,4,08037,0.2124560797,8,0.072,0.0949087039,0.1998390712,0.226,0.121,0.113,0.9092407541,High,High,94309,0.17,54929,0.1369424101,High Unemployment,Large,>60k,91.360651502
8039,4,08039,0.2085819939,8,0.065,0.0465877949,1,0.239,0.141,0.123,0.9642438453,High,High,107139,0.169,27313,0.0712294271,Low Unemployment,Large,>60k,82.420451651
8041,4,08041,0.2348752592,8,0.073,0.0727536906,0.089343252,0.246,0.142,0.13,0.9447214117,High,High,72459,0.197,728310,0.0899430865,High Unemployment,V Large,>60k,78.095607233
8045,4,08045,0.2499751516,8,0.076,0.0678798564,0.2410399191,0.24,0.145,0.125,0.8902193093,High,High,79958,0.194,60366,0.1567944251,High Unemployment,Large,>60k,80.578190204
8047,4,08047,0.1422614274,8,0.062,0.1130478088,1,0.234,0.132,0.118,0.9426699427,High,High,79622,0.161,6235,0.042636417,High Unemployment,Small-Medium,>60k,82.477835487
8049,4,08049,0.1610105103,8,0.069,0.0841520718,0.8259785758,0.26,0.156,0.129,0.9495656574,High,High,74484,0.184,15794,0.1119040151,High Unemployment,Small-Medium,>60k,86.571062703
8051,4,08051,0.1618825669,8,0.069,0.0661848947,0.5860741321,0.236,0.136,0.125,0.9764542936,High,High,68214,0.171,17593,0.0990786676,High Unemployment,Small-Medium,>60k,83.893399572
8059,4,08059,0.1909570483,8,0.062,0.0708009422,0.068963582,0.245,0.135,0.114,0.9481698181,High,High,90097,0.148,583283,0.0746316444,High Unemployment,V Large,>60k,80.325728237
8063,4,08063,0.2557225109,8,0.081,0.0280065898,0.4869407497,0.278,0.177,0.141,0.8988603989,High,High,54642,0.222,7121,0.1451064591,Low Unemployment,Small-Medium,50-60k,78.138679215
8065,4,08065,0.2049580568,8,0.094,0.0822171852,0.3106703146,0.276,0.16,0.133,0.8869505729,High,High,61518,0.23,7987,0.1441106484,High Unemployment,Small-Medium,>60k,86.463850009
8067,4,08067,0.1821476558,8,0.068,0.0684499139,0.599485721,0.231,0.142,0.125,0.9596596125,High,High,66080,0.166,56564,0.1132472826,High Unemployment,Large,>60k,82.04787442
8069,4,08069,0.1895662934,8,0.064,0.0630440439,0.1166038114,0.243,0.139,0.124,0.9618567799,High,High,80344,0.158,360428,0.0767862457,High Unemployment,V Large,>60k,81.685251238
8073,4,08073,0.2,8,0.088,0.0446315789,1,0.287,0.192,0.141,0.900499881,High,High,50169,0.241,5680,0.1043715847,Low Unemployment,Small-Medium,50-60k,79.249500695
8077,4,08077,0.2090255329,8,0.081,0.0745721433,0.1267626752,0.289,0.179,0.141,0.9054591995,High,High,64141,0.209,155603,0.1094459165,High Unemployment,Large,>60k,78.258650093
8085,4,08085,0.2078620562,8,0.083,0.0661305975,0.449898246,0.256,0.17,0.139,0.889295849,High,High,59764,0.224,43322,0.1294554378,High Unemployment,Large,50-60k,80.61829259
8089,4,08089,0.2352068568,8,0.112,0.0617403986,0.3440603261,0.344,0.173,0.147,0.8911191217,Low,Low,46235,0.288,18201,0.1140287248,High Unemployment,Small-Medium,<50k,72.109549501
8091,4,08091,0.1453709258,8,0.061,0.0806257521,1,0.23,0.126,0.118,0.9852204409,High,High,74492,0.153,5001,0.0858333333,High Unemployment,Small-Medium,>60k,85.735879274
8093,4,08093,0.1499868109,8,0.066,0.0570451683,1,0.248,0.157,0.13,0.9768600683,High,High,77598,0.182,18955,0.0879143364,Low Unemployment,Small-Medium,>60k,85.551966457
8097,4,08097,0.1488208338,8,0.058,0.1045054652,0.4420340564,0.213,0.11,0.106,0.9635548485,High,High,93634,0.145,17894,0.1055743243,High Unemployment,Small-Medium,>60k,92.519914539
8103,4,08103,0.2415641753,8,0.077,0.0542556799,1,0.262,0.173,0.142,0.9186859273,High,High,64039,0.203,6342,0.0954753837,Low Unemployment,Small-Medium,>60k,79.511805074
8107,4,08107,0.1735915493,8,0.064,0.0787979761,0.451784423,0.219,0.135,0.121,0.9544706819,High,High,82330,0.163,25560,0.0962997879,High Unemployment,Large,>60k,84.142293054
8109,4,08109,0.1964543096,8,0.104,0.0703897615,1,0.315,0.172,0.144,0.8580435225,High,High,56012,0.261,6938,0.180958132,High Unemployment,Small-Medium,50-60k,78.772585318
8113,4,08113,0.1674275139,8,0.064,0.1094269871,1,0.226,0.118,0.113,0.968887441,High,High,77099,0.155,8105,0.1226565906,High Unemployment,Small-Medium,>60k,93.59475001
8117,4,08117,0.1589566126,8,0.064,0.0981162396,0.1951846824,0.209,0.125,0.115,0.9323878069,High,High,91079,0.158,30631,0.1214283018,High Unemployment,Large,>60k,93.52686794
8119,4,08119,0.1667907086,8,0.067,0.0745532964,0.6260385439,0.243,0.144,0.125,0.9671500598,High,High,62845,0.162,25529,0.0798593152,High Unemployment,Large,>60k,81.462735592
8123,4,08123,0.2569022974,8,0.082,0.069744279,0.2046000198,0.282,0.148,0.128,0.8740345409,High,High,77937,0.212,333983,0.1089909525,High Unemployment,V Large,>60k,80.343726242
8125,4,08125,0.2745098039,8,0.085,0.028372591,0.649108832,0.253,0.169,0.139,0.8636363636,High,High,82124,0.232,10047,0.1514843948,Low Unemployment,Small-Medium,>60k,79.719434904
9000,4,09000,0.2021227965,9,0.082,0.079037953,0.1200736857,0.291,0.1262480421,0.1164670218,0.9093887406,High,High,79723,0.233,3557006,0.0704796143,High Unemployment,V Large,>60k,80.10744161
9001,4,09001,0.2197445741,9,0.079,0.079458096,0.0458406093,0.244,0.109,0.115,0.9022044665,High,High,98828,0.219,942426,0.0932162715,High Unemployment,V Large,>60k,82.057347191
9003,4,09003,0.2072262844,9,0.087,0.0812450773,0.0540864013,0.303,0.132,0.122,0.8999886251,High,High,73476,0.24,889226,0.0600828758,High Unemployment,V Large,>60k,79.426890019
9005,4,09005,0.1759089138,9,0.072,0.0686227463,0.4144855655,0.28,0.14,0.128,0.9382238522,High,High,79512,0.203,179610,0.061383078,High Unemployment,Large,>60k,79.190826326
9007,4,09007,0.1690307255,9,0.072,0.0651695384,0.2454006615,0.279,0.132,0.123,0.9470515037,High,High,89970,0.213,161657,0.0466014459,High Unemployment,Large,>60k,80.812817369
9009,4,09009,0.199259814,9,0.096,0.0798432097,0.0363998112,0.323,0.15,0.134,0.9033692272,High,High,72517,0.248,851948,0.0698256015,High Unemployment,V Large,>60k,79.18985616
9011,4,09011,0.1913214767,9,0.082,0.0960588521,0.2580832315,0.308,0.136,0.134,0.928023053,High,High,77202,0.249,264999,0.0608168326,High Unemployment,V Large,>60k,79.454797946
9013,4,09013,0.1694555113,9,0.072,0.0618927161,0.382078839,0.268,0.136,0.127,0.9475461807,High,High,87247,0.213,150600,0.044467902,High Unemployment,Large,>60k,81.323430582
9015,4,09015,0.194688519,9,0.09,0.0779356456,0.4976103624,0.309,0.173,0.143,0.8913983486,High,High,66349,0.237,116540,0.0645396536,High Unemployment,Large,>60k,78.004079859
10000,5,10000,0.207391704,10,0.109,0.0782498106,0.1670334345,0.342,0.1641577648,0.1435806088,0.9060952829,High,High,71335,0.253,986809,0.0799097391,High Unemployment,V Large,>60k,78.009490898
10005,5,10005,0.1807147143,10,0.102,0.0753745142,0.4130360902,0.353,0.175,0.145,0.8901508593,High,High,69829,0.273,241635,0.1039220812,High Unemployment,Large,>60k,78.411411261
11000,5,11000,0.1817972661,11,0.098,0.0802837939,0,0.275,0.142,0.122,0.9187009199,High,High,91957,0.199,712816,0.0403111643,High Unemployment,V Large,>60k,78.036698977
11001,5,11001,0.1817972661,11,0.098,0.0802837939,0,0.275,0.142,0.122,0.9187009199,High,High,91957,0.199,712816,0.0403111643,High Unemployment,V Large,>60k,78.036698977
12000,5,12000,0.1955860202,12,0.094,0.0772661848,0.0883696934,0.263,0.1525495347,0.1420441727,0.8851681046,High,High,61724,0.259,21733312,0.1637081846,High Unemployment,,>60k,79.692945807
12001,5,12001,0.1792395785,12,0.107,0.0536199984,0.2119343727,0.324,0.161,0.154,0.9278839134,High,High,51995,0.248,271218,0.1241376126,Low Unemployment,V Large,50-60k,78.600526679
12011,5,12011,0.2086563284,12,0.119,0.0884678018,0.00016933,0.308,0.149,0.148,0.8939277345,High,High,63901,0.282,1958105,0.1765502934,High Unemployment,V Large,>60k,80.935217259
12015,5,12015,0.1166395324,12,0.097,0.073248855,0.088843466,0.294,0.192,0.16,0.9082219958,High,High,58368,0.25,194711,0.173586998,High Unemployment,Large,50-60k,80.841090993
12017,5,12017,0.1464610156,12,0.11,0.0842580645,0.3451881956,0.319,0.233,0.182,0.8946095633,Low,Low,48574,0.292,153010,0.1705539672,High Unemployment,Large,<50k,74.517331538
12021,5,12021,0.1657543903,12,0.098,0.068789895,0.0848594178,0.259,0.156,0.137,0.8822160454,High,High,81895,0.246,392973,0.213015526,High Unemployment,V Large,>60k,86.107407228
12023,5,12023,0.2145649242,12,0.119,0.0583778665,0.6205742548,0.363,0.259,0.183,0.8498401255,Low,Low,46670,0.326,72654,0.142314125,Low Unemployment,Large,<50k,74.980106887
12027,5,12027,0.1858515057,12,0.152,0.051616049,0.4624232689,0.372,0.228,0.181,0.7441610838,High,High,45807,0.381,38520,0.26507687,Low Unemployment,Large,<50k,79.973212491
12033,5,12033,0.2081746101,12,0.116,0.0667983616,0.0830222533,0.306,0.196,0.166,0.903625874,Low,Low,57089,0.282,322364,0.1402066117,High Unemployment,V Large,50-60k,74.487880518
12035,5,12035,0.1639665347,12,0.101,0.0761857792,0.1032122555,0.333,0.207,0.165,0.9150575149,High,High,67054,0.261,118451,0.1583188015,High Unemployment,Large,>60k,79.142349539
12043,5,12043,0.1404423158,12,0.136,0.0556625578,0.7063800062,0.366,0.242,0.181,0.7191955434,High,High,45328,0.365,14198,0.2650502661,Low Unemployment,Small-Medium,<50k,84.111212279
12045,5,12045,0.1852371804,12,0.101,0.0593389088,0.7708504066,0.28,0.23,0.183,0.8541789164,Low,Low,51593,0.312,13534,0.1354359926,Low Unemployment,Small-Medium,50-60k,74.952968923
12049,5,12049,0.2574379241,12,0.153,0.0650838649,0.4780931088,0.383,0.225,0.183,0.7618636756,High,High,46264,0.413,26822,0.1985971065,High Unemployment,Large,<50k,79.095897094
12057,5,12057,0.2191558236,12,0.114,0.0712846828,0.0351286094,0.303,0.161,0.148,0.8888743091,High,High,65272,0.269,1497957,0.1489612655,High Unemployment,V Large,>60k,79.093253694
12059,5,12059,0.2040420537,12,0.128,0.0551824818,0.787725197,0.405,0.268,0.204,0.8031000071,Low,Low,41969,0.362,19594,0.1841500216,Low Unemployment,Small-Medium,<50k,72.481011264
12061,5,12061,0.1528630675,12,0.101,0.0739650958,0.0496783261,0.293,0.181,0.152,0.9009292517,High,High,72934,0.272,162518,0.1855351922,High Unemployment,Large,>60k,80.680325531
12063,5,12063,0.1886080069,12,0.126,0.0541465963,0.7536284324,0.394,0.255,0.189,0.8219134918,Low,Low,44108,0.379,46085,0.1485380879,Low Unemployment,Large,<50k,73.037970067
12069,5,12069,0.1885259872,12,0.109,0.0885877892,0.1925386801,0.315,0.193,0.16,0.8997800567,High,High,58501,0.29,375492,0.1566051795,High Unemployment,V Large,50-60k,78.609329967
12071,5,12071,0.1713311254,12,0.103,0.0731174204,0.058202452,0.301,0.172,0.153,0.8925229228,High,High,66140,0.269,790767,0.178936957,High Unemployment,V Large,>60k,82.356367396
12073,5,12073,0.1853584242,12,0.105,0.0580444279,0.1230947377,0.305,0.166,0.157,0.9338569965,High,High,61403,0.249,295460,0.119411356,Low Unemployment,V Large,>60k,78.740773959
12079,5,12079,0.1862404448,12,0.144,0.0604026846,0.800093633,0.369,0.242,0.189,0.7986030268,Low,Low,41650,0.355,18707,0.1668657905,High Unemployment,Small-Medium,<50k,74.026581931
12081,5,12081,0.1764509908,12,0.102,0.0675652706,0.0579030025,0.297,0.171,0.159,0.8941631612,High,High,63328,0.262,411219,0.1677189292,High Unemployment,V Large,>60k,81.280396176
12085,5,12085,0.1595614728,12,0.091,0.0607370463,0.0847674244,0.242,0.17,0.146,0.9143438306,High,High,72736,0.256,162088,0.1616905489,High Unemployment,Large,>60k,81.773618853
12086,5,12086,0.2017247423,12,0.138,0.0802575214,0.0040437664,0.299,0.136,0.142,0.8183931907,High,High,59259,0.337,2707303,0.1935511867,High Unemployment,V Large,50-60k,81.558603577
12087,5,12087,0.1547767253,12,0.098,0.0789185566,0.0871391435,0.302,0.171,0.142,0.9189491715,High,High,68584,0.267,73900,0.2163535793,High Unemployment,Large,>60k,81.474509432
12095,5,12095,0.2163827012,12,0.12,0.106428616,0.0204213774,0.335,0.153,0.147,0.8867529882,High,High,69074,0.299,1404396,0.1538841413,High Unemployment,V Large,>60k,80.158930222
12097,5,12097,0.2394378625,12,0.141,0.1353926144,0.0782105439,0.361,0.156,0.15,0.8613557069,High,High,63018,0.315,385315,0.1631414441,High Unemployment,V Large,>60k,79.293408314
12099,5,12099,0.1881719289,12,0.104,0.0758789984,0.0104254568,0.269,0.149,0.142,0.8877497847,High,High,68200,0.244,1507600,0.1787516343,High Unemployment,V Large,>60k,82.186581487
12103,5,12103,0.1569294494,12,0.095,0.0703322115,0.0028400226,0.298,0.189,0.16,0.9162109922,High,High,61532,0.233,976802,0.1536873279,High Unemployment,V Large,>60k,78.828162968
12105,5,12105,0.2181002804,12,0.124,0.0904758295,0.1351049253,0.366,0.184,0.164,0.8543618249,High,High,54591,0.328,744552,0.1712323874,High Unemployment,V Large,50-60k,78.09243022
